"messageKey","","en","de","es","fr","pt","ru","zh"
"material.commodity.description.burnhambiledistillate","The use of ’donated’ human bodily fluids in the distillation process for this potent liquor causes a strong variation in flavours from vintage to vintage, and widespread outcry about the ethics of the production. The producers of the drink report that each slave used agrees to the extraction process, but this has not stopped some having a bitter taste left in their mouths.","","The use of ’donated’ human bodily fluids in the distillation process for this potent liquor causes a strong variation in flavours from vintage to vintage, and widespread outcry about the ethics of the production. The producers of the drink report that each slave used agrees to the extraction process, but this has not stopped some having a bitter taste left in their mouths.","El uso de fluidos corporales humanos ’donados’ durante el proceso de destilación de este potente licor produce una gran variación de sabores entre cosecha y cosecha. Los productores de la bebida aseguran de que los esclavos empleados estaban de acuerdo con el proceso de extracción, pero esto no ha evitado dejarles a algunos un amargo sabor de boca.","The use of ’donated’ human bodily fluids in the distillation process for this potent liquor causes a strong variation in flavours from vintage to vintage, and widespread outcry about the ethics of the production. The producers of the drink report that each slave used agrees to the extraction process, but this has not stopped some having a bitter taste left in their mouths.","The use of ’donated’ human bodily fluids in the distillation process for this potent liquor causes a strong variation in flavours from vintage to vintage, and widespread outcry about the ethics of the production. The producers of the drink report that each slave used agrees to the extraction process, but this has not stopped some having a bitter taste left in their mouths.","Использование в процессе дистилляции ’пожертвованной’ телесной жидкости обеспечивает большое разнообразие ароматов — от винтажного до винтажного[1] — а также большие сомнения в этичности производства напитка. Производители сообщают, что каждый использованный раб даёт своё согласие на извлечение, но и это заверение не всем помогает избавиться от ощущения некоторой горечи.","这种烈酒蒸馏过程中对“捐献的”人类体液导致了陈酿口味的强烈变化，以及对于该生产过程道德上的广泛抗议。这种饮料的生产商报告称每个奴隶都同意了提取过程，但这并没能阻止有些人对此感到不满。"
"material.commodity.description.cd75catcoffee","The coffee beans are mellowed in the digestive tract of the indigenous giant cats, making for a distinctive and unique aftertaste. Many have tried to emulate this chemically and physically, however the results to date have been inferior if not disastrous.","","The coffee beans are mellowed in the digestive tract of the indigenous giant cats, making for a distinctive and unique aftertaste. Many have tried to emulate this chemically and physically, however the results to date have been inferior if not disastrous.","Los granos de café son suavizados en el tracto digestivo de los gatos gigantes indígenas, lo que les da un sabor distintivo y único. Muchos han tratado de emular este proceso químicamente y físicamente; sin embargo, los resultados hasta la fecha han sido inferiores, por no decir desastrosos.","The coffee beans are mellowed in the digestive tract of the indigenous giant cats, making for a distinctive and unique aftertaste. Many have tried to emulate this chemically and physically, however the results to date have been inferior if not disastrous.","The coffee beans are mellowed in the digestive tract of the indigenous giant cats, making for a distinctive and unique aftertaste. Many have tried to emulate this chemically and physically, however the results to date have been inferior if not disastrous.","Кофейные зёрна этого сорта кофе были размягчены пищеварительной системой огромных местных кошек, что придало им уникальный привкус. Многие пытались повторить этот процесс в лаборатории, но подобного вкуса не удалось добиться ещё ни одному учёному.","这种咖啡豆在当地巨型猫的消化道中进行了软化，这使得它有一种与众不同而独特的回味。许多人都曾尝试物理上或化学上效仿这个过程，但到目前为止这些尝试的结果都并不理想——如果不是灾难性的失败的话。"
"material.commodity.description.centaurimegagin","This chemical distillate is almost pure alcohol, but with subtle, prized flavours. Often used as an ingredient in more dangerous cocktails. The exact details of the distillation process are a closely guarded secret.","","This chemical distillate is almost pure alcohol, but with subtle, prized flavours. Often used as an ingredient in more dangerous cocktails. The exact details of the distillation process are a closely guarded secret.","Este destilado químico es casi alcohol puro, pero con sutiles y preciados aromas. Suele utilizarse como ingrediente en los cócteles más peligrosos. Los detalles exactos sobre su destilación están celosamente guardados.","This chemical distillate is almost pure alcohol, but with subtle, prized flavours. Often used as an ingredient in more dangerous cocktails. The exact details of the distillation process are a closely guarded secret.","This chemical distillate is almost pure alcohol, but with subtle, prized flavours. Often used as an ingredient in more dangerous cocktails. The exact details of the distillation process are a closely guarded secret.","Этот дистиллят состоит почти исключительно из спирта, но присутствуют там и едва уловимые привкусы. Его часто используют как ингредиент для ещё более опасных коктейлей. Точные подробности процесса дистилляции хранятся в строжайшей тайне.","这种化学馏出物几乎是纯酒精，但却有一种轻柔而受到高度评价的口味。常用于更加危险的鸡尾酒中的一种原料。蒸馏过程中的具体细节是一个被严格守护着的秘密。"
"material.commodity.description.ceramiccomposites","Produced by: Refinery (Surface)\nConsumed by: Industrial and High Tech\n\nA wide range of engineered materials supporting a broad range of technological and industrial applications.","","Produced by: Refinery (Surface)\nConsumed by: Industrial and High Tech\n\nA wide range of engineered materials supporting a broad range of technological and industrial applications.","Producido por: Refinería (superficie)\nConsumido por: Industrial y Alta Tecnología\n\nConstituyen un amplio espectro de materiales de ingeniería con muchísimas aplicaciones tecnológicas e industriales.","Produced by: Refinery (Surface)\nConsumed by: Industrial and High Tech\n\nA wide range of engineered materials supporting a broad range of technological and industrial applications.","Produced by: Refinery (Surface)\nConsumed by: Industrial and High Tech\n\nA wide range of engineered materials supporting a broad range of technological and industrial applications.","Производится: Перерабатывающая на поверхности\nПотребляется: Высоко-технологичная и Промышленная\n\nШирокий спектр конструкционных материалов, использующихся в технике и промышленности.","产出于：精炼 (地面) \n消耗于：工业与高科技\n\n各种工程改造过的材料支撑起了许多科技与工业的应用。"
"material.commodity.description.ceremonialheiketea","Super-fine green tea. Powdered for use in tea ceremonies, this brew is often used to seal treaties and business deals. It is traditionally ground on granite mills by specially selected millers, chosen for their moral purity.","","Super-fine green tea. Powdered for use in tea ceremonies, this brew is often used to seal treaties and business deals. It is traditionally ground on granite mills by specially selected millers, chosen for their moral purity.","Té verde en polvo extrafino. Se tritura para su uso en ceremonias y suele emplearse para sellar tratados y acuerdos comerciales. Tradicionalmente se muele con piedras de granito por molineros especialmente seleccionados y elegidos por su integridad moral.","Super-fine green tea. Powdered for use in tea ceremonies, this brew is often used to seal treaties and business deals. It is traditionally ground on granite mills by specially selected millers, chosen for their moral purity.","Super-fine green tea. Powdered for use in tea ceremonies, this brew is often used to seal treaties and business deals. It is traditionally ground on granite mills by specially selected millers, chosen for their moral purity.","Невероятно мелкий зеленый чай. Часто используется во время чайных церемоний, этот напиток употребляют во время заключения мирных договоров и сделок. Специально отобранные за свою моральную чистоту специалисты размельчают чай с помощью традиционных гранитных дробилок.","极其细密的绿茶。为了茶叶典礼而碎成粉末，这种茶通常被用于秘密条约与商业交易。传统上它是由因道德纯洁性而被特殊选中的磨坊主用花岗岩石磨制成的。"
"material.commodity.description.cetiaepyornisegg","Originally referred to as Elephant birds, these behemoths were brought out of extinction using preserved genetic material found on ancient earth. With some careful genetic modification (before the process of gene modification was outlawed); they were adapted to thrive in the dense, oxygen-rich Cetian atmosphere. They lay prized eggs with a circumference of over a metre.","","Originally referred to as Elephant birds, these behemoths were brought out of extinction using preserved genetic material found on ancient earth. With some careful genetic modification (before the process of gene modification was outlawed); they were adapted to thrive in the dense, oxygen-rich Cetian atmosphere. They lay prized eggs with a circumference of over a metre.","Originalmente conocidos como ’pájaros elefante’, estos gigantes fueron sacados de la extinción utilizando material genético conservado de la vieja Tierra. Con un poco de modificación genética (antes de que fuera abolida la ley de procesos de modificación de genes), se han adaptado para prosperar en la densa atmósfera rica en oxígeno de Cetian. Ponen valiosos huevos con una circunferencia de más de un metro.","Originally referred to as Elephant birds, these behemoths were brought out of extinction using preserved genetic material found on ancient earth. With some careful genetic modification (before the process of gene modification was outlawed); they were adapted to thrive in the dense, oxygen-rich Cetian atmosphere. They lay prized eggs with a circumference of over a metre.","Originally referred to as Elephant birds, these behemoths were brought out of extinction using preserved genetic material found on ancient earth. With some careful genetic modification (before the process of gene modification was outlawed); they were adapted to thrive in the dense, oxygen-rich Cetian atmosphere. They lay prized eggs with a circumference of over a metre.","Эти ранее вымершие гигантские птицы, изначально называемые слоновыми, были возрождены с помощью сохранённого генетического материала, найденного на древней Земле. Благодаря осторожной генетической модификации (проведённой до того, как её объявили вне закона), они смогли успешно жить в густой и богатой кислородом атмосфере Кита. Эпиорнисы откладывают высоко ценимые яйца более метра в окружности.","最初被称为象鸟，这些庞然大物借由远古地球上保存下来的基因物质重现人间。经过小心的基因编辑后 (在基因编辑被认定非法前)，它们得以适应并在厚重富氧的Cetian大气层中繁荣生长。它们会下珍贵的蛋，其周长可超过一米。"
"material.commodity.description.cetirabbits","For years 47 Ceti suffered from rodents, introduced from Earth, decimating crops. However, they have turned this to their advantage and now farm them in great numbers as the local environment makes the meat curiously sweet.","","For years 47 Ceti suffered from rodents, introduced from Earth, decimating crops. However, they have turned this to their advantage and now farm them in great numbers as the local environment makes the meat curiously sweet.","Durante años, 47 Ceti sufría plagas de conejos que diezmaban sus cultivos. Sin embargo, han conseguido darle la vuelta a la situación y ahora los crían en grandes cantidades debido a que el medio ambiente local hace que la carne sea curiosamente dulce.","For years 47 Ceti suffered from rodents, introduced from Earth, decimating crops. However, they have turned this to their advantage and now farm them in great numbers as the local environment makes the meat curiously sweet.","For years 47 Ceti suffered from rodents, introduced from Earth, decimating crops. However, they have turned this to their advantage and now farm them in great numbers as the local environment makes the meat curiously sweet.","47 лет жители Ceti страдали от уничтожающих посевы вредителей. Однако им наконец-то удалось использовать их во благо, теперь они выращивают их в огромных количествах и продают. Оказывается, что благодаря местному климату мясо кроликов стало очень вкусным. ","多年来47 Ceti都受兔子侵扰，这些来自地球的动物毁坏了大量的庄稼。然而现在当地人却将此变为优势并大量养殖这种动物，因为当地环境让它们的肉变得相当美味。"
"material.commodity.description.chameleoncloth","Woven from living plants, the fabric created retains the native Flora’s sympathetic camouflage. When worn, the user will blend in with whatever their current environment is. Although considered for military applications, the low availability of the fabric, and the slow speed of the camouflage effect, led to it being deemed inferior to technological camouflages.","","Woven from living plants, the fabric created retains the native Flora’s sympathetic camouflage. When worn, the user will blend in with whatever their current environment is. Although considered for military applications, the low availability of the fabric, and the slow speed of the camouflage effect, led to it being deemed inferior to technological camouflages.","Confeccionada a partir de plantas vivas, esta tela mantiene la capacidad de camuflaje de la flora nativa. Cuando un sujeto se viste con ella, se mimetiza con el entorno, sea el que sea. Aunque fue confeccionada para uso militar, la poca disponibilidad del tejido y la lenta velocidad del camuflaje acabo por degradarla a una categoría inferior con respecto a otros camuflajes tecnológicos.","Woven from living plants, the fabric created retains the native Flora’s sympathetic camouflage. When worn, the user will blend in with whatever their current environment is. Although considered for military applications, the low availability of the fabric, and the slow speed of the camouflage effect, led to it being deemed inferior to technological camouflages.","Woven from living plants, the fabric created retains the native Flora’s sympathetic camouflage. When worn, the user will blend in with whatever their current environment is. Although considered for military applications, the low availability of the fabric, and the slow speed of the camouflage effect, led to it being deemed inferior to technological camouflages.","Ткань, сплетенная из живых растений, сохраняет камуфлирующий эффект местной флоры. Носитель такой ткани будет сливаться с окружением, где бы он ни находился. Ткань рассматривалась под нужды армии, но её низкая доступность и малая скорость проявления камуфлирующего эффекта привели к тому, что её сочли уступающей технокамуфляжу.","这种布料由活着的植物织成，它仍然保留着当地植物的伪装能力。当穿着它时，使用者会和他们所在的任何环境融为一体。尽管曾被考虑过用于军事用途，但由于较少的供应量和缓慢的伪装速度，它还是被认为劣于科技迷彩。"
"material.commodity.description.chateaudeaegaeon","Wines from Aegaeon are some of the most valued and prized possessions in the galaxy. In great demand in wealthy systems, these wines are purchased for large sums, but rarely actually drunk.","","Wines from Aegaeon are some of the most valued and prized possessions in the galaxy. In great demand in wealthy systems, these wines are purchased for large sums, but rarely actually drunk.","Los vinos de Aegaeon son unas de las posesiones más valoradas y caras de la galaxia. Altamente demandados en sistemas ricos, estos vinos son comprados por grandes sumas de dinero, pero raramente son abiertos.","Wines from Aegaeon are some of the most valued and prized possessions in the galaxy. In great demand in wealthy systems, these wines are purchased for large sums, but rarely actually drunk.","Wines from Aegaeon are some of the most valued and prized possessions in the galaxy. In great demand in wealthy systems, these wines are purchased for large sums, but rarely actually drunk.","Вина с Aegaeon весьма высоко ценятся по всей галактике, однако пьют их весьма редко. В тюремных колониях и в теократических системах Федерации считается запрещённым товаром.","来自Aegaeon的葡萄酒是全银河最受重视和最被认可的财物之一。这些酒在富裕的星系中有着很高的需求，它们被大量购买，但很少真的被喝。"
"material.commodity.description.chemicalwaste","Produced by: Nowhere\nConsumed by: Refinery\n\nChemicals that have become contaminated beyond use. Usually a by-product of industrial processes.","","Produced by: Nowhere\nConsumed by: Refinery\n\nChemicals that have become contaminated beyond use. Usually a by-product of industrial processes.","Producido por: Nadie\nConsumido por: Refinería\n\nProductos que se han contaminado tras su uso. Por lo general, son el resultado de procesos industriales.","Produced by: Nowhere\nConsumed by: Refinery\n\nChemicals that have become contaminated beyond use. Usually a by-product of industrial processes.","Produced by: Nowhere\nConsumed by: Refinery\n\nChemicals that have become contaminated beyond use. Usually a by-product of industrial processes.","Производится: Сбор груза\nПотребляется: Перерабатывающая\n\nХимикаты, непригодные к дальнейшему использованию. Обычно образуются как побочный продукт промышленных процессов.","产出于：无\n消耗于：精炼\n\n受到污染而无法使用的化学物质。通常是工业生产流程的副产品。"
"material.commodity.description.cherbonesbloodcrystals","The unique magnetic flows found in the deepest caves of Cherbones have formed amazing crystals that are coveted for their beauty. These fragile structures are manually extracted at great personal risk. The local inhabitants train all their lives to learn the method for extracting the crystals. Many are lost on their first attempt.","","The unique magnetic flows found in the deepest caves of Cherbones have formed amazing crystals that are coveted for their beauty. These fragile structures are manually extracted at great personal risk. The local inhabitants train all their lives to learn the method for extracting the crystals. Many are lost on their first attempt.","Los flujos magnéticos únicos de las cavernas más profundas de Cherbones han formado impresionantes cristales que son codiciados por su belleza. Estas frágiles estructuras se extraen a mano con gran riesgo para el personal. Los habitantes locales entrenan toda su vida para aprender el método de extracción del cristal. Muchos de ellos fallecen en su primer intento.","The unique magnetic flows found in the deepest caves of Cherbones have formed amazing crystals that are coveted for their beauty. These fragile structures are manually extracted at great personal risk. The local inhabitants train all their lives to learn the method for extracting the crystals. Many are lost on their first attempt.","The unique magnetic flows found in the deepest caves of Cherbones have formed amazing crystals that are coveted for their beauty. These fragile structures are manually extracted at great personal risk. The local inhabitants train all their lives to learn the method for extracting the crystals. Many are lost on their first attempt.","Уникальные магнитные потоки в глубочайших пещерах Cherbones образовали изумительные кристаллы, высоко ценимые за свою красоту. Эти хрупкие ископаемые извлекаются вручную с величайшим риском для жизни. Местные жители тренируются всю жизнь, чтобы овладеть способами извлечения таких кристаллов. Многие из них погибают при первой же попытке.","Cherbones中那些最幽深洞穴内独特的磁场流动造就了惊人而令人无比渴望的美丽水晶。这些脆弱的结构通过人工开采得到，其中蕴含着极大的个人风险。当地人究其一生学习开采这些水晶的方法，而很多人在第一次尝试的时候就送了命。"
"material.commodity.description.chieridanimarinepaste","A unique mix of zooplankton and phytoplankton from the rich and varied oceans of Chi Eridani. Due to the automated trawling process, it may include any number of other marine creatures that happened to wander into the processor.","","A unique mix of zooplankton and phytoplankton from the rich and varied oceans of Chi Eridani. Due to the automated trawling process, it may include any number of other marine creatures that happened to wander into the processor.","Una mezcla única de zooplancton y fitoplancton de los ricos y variados océanos de Chi Eridani. Debido al proceso automatizado de pesca de arrastre, puede incluir un número variado de criaturas marinas que pudieron haberse colado en el cosechador.","A unique mix of zooplankton and phytoplankton from the rich and varied oceans of Chi Eridani. Due to the automated trawling process, it may include any number of other marine creatures that happened to wander into the processor.","A unique mix of zooplankton and phytoplankton from the rich and varied oceans of Chi Eridani. Due to the automated trawling process, it may include any number of other marine creatures that happened to wander into the processor.","Уникальная смесь из зоопланктона и фитопланктона, обитающих в богатых на биологические виды океанах Chi Eridani. Из-за автоматизированного процесса ловли рыбы в состав продукта могут попасть различные другие морские существа, которые случайно оказались в лапах перерабатывающей машины.","产自Chi Eridani富饶而多样的海洋中的一种独特的浮游动物与浮游植物的混合物。由于其自动化的拖网采集法，其中可能包含其他恰好游荡进处理设备的海洋生物。"
"material.commodity.description.classifiedexperimentalequipment","Secretive technology required by Salvation for mass anti-Xeno initiatives.","","Secretive technology required by Salvation for mass anti-Xeno initiatives.","Secretive technology required by Salvation for mass anti-Xeno initiatives.","Secretive technology required by Salvation for mass anti-Xeno initiatives.","Secretive technology required by Salvation for mass anti-Xeno initiatives.","Тайная технология, необходимая Salvation для массовых антиинопланетных кампаний.","Salvation所要求的秘密科技，用于大规模反异种运动。"
"material.commodity.description.clothing","Produced by: Industrial\nConsumed by: All\n\nEven in the 34th century, fashion is continually changing, driving purchases of new clothing for those with some credits to spare.","","Produktion: Industrie\nNachfrage: Alle\n\nAuch im 34. Jahrhundert ist die Mode weiterhin fortwährenden Veränderungen unterworfen, sodass Käufer, die entsprechenden Mittel vorausgesetzt, immer noch viele Credits für neue Kleidung ausgeben können.","Producido por: Industrial\nConsumido por: Todos\n\nIncluso en el siglo XXXIV, la moda cambia continuamente, impulsando a aquellos que tengan créditos de sobra a comprar nuevos atuendos.","Produced by: Industrial\nConsumed by: All\n\nEven in the 34th century, fashion is continually changing, driving purchases of new clothing for those with some credits to spare.","Produced by: Industrial\nConsumed by: All\n\nEven in the 34th century, fashion is continually changing, driving purchases of new clothing for those with some credits to spare.","Производится: Промышленная\nПотребляется: Всеми\n\nДаже в 34 веке мода постоянно развивается, что пораждает спрос на новую одежду со стороны платежеспособных покупателей. ","产出于：工业\n消耗于：所有\n\n哪怕是在34世纪，潮流也是不断变化的。这驱使着那些有闲钱的人去买些新衣服。"
"material.commodity.description.cmmcomposite","Produced by: Refinery (Surface)\nConsumed by: High Tech, Industrial and Military\n\nCMM composites are layered carbon and metals bonded to take advantage of the properties for each of the different components. These result in flexible, lightweight and strong structures.","","Produced by: Refinery (Surface)\nConsumed by: High Tech, Industrial and Military\n\nCMM composites are layered carbon and metals bonded to take advantage of the properties for each of the different components. These result in flexible, lightweight and strong structures.","Producido por: Refinería (Superficie)\nConsumido por: Alta Tecnología, Industrial y Militar\n\nLos compuestos CMM son capas de carbono y metales enlazados para aprovechar las ventajas de cada uno de los compuestos. El resultado son estructuras fuertes, flexibles y ligeras.","Produced by: Refinery (Surface)\nConsumed by: High Tech, Industrial and Military\n\nCMM composites are layered carbon and metals bonded to take advantage of the properties for each of the different components. These result in flexible, lightweight and strong structures.","Produced by: Refinery (Surface)\nConsumed by: High Tech, Industrial and Military\n\nCMM composites are layered carbon and metals bonded to take advantage of the properties for each of the different components. These result in flexible, lightweight and strong structures.","Производится: Перерабатывающая на поверхности\nПотребляется: Высоко-технологичная, Промышленная и Военная\n\nCMM-композиты представляют из себя соединение слоистых углеродов и металлов, обладающее полезными свойствами каждого компонента. В результате получаются гибкие, легкие и прочные материалы.","产出于：精炼 (地面) \n消耗于：高科技，工业与军事\n\nCMM复合材料是层层叠加的碳与金属，以此来集成各种不同材料的优势属性。结果便是一种柔韧，轻巧而坚固的结构。"
"material.commodity.description.cobalt","Produced by: Extraction and Refinery\nConsumed by: High Tech and Industrial\n\nCobalt, Co, atomic number 27. Melting point 1768K. Traditionally used as a blue colouring, but now mainly used for creating high temperature alloys. Also has biotech applications.","","Produced by: Extraction and Refinery\nConsumed by: High Tech and Industrial\n\nCobalt, Co, atomic number 27. Melting point 1768K. Traditionally used as a blue colouring, but now mainly used for creating high temperature alloys. Also has biotech applications.","Producido por: Extracción y Refinería\nConsumido por: Alta Tecnología e Industrial\n\nCobalto, Co, número atómico 27, punto de fusión 1.768K. Tradicionalmente se usaba como colorante azul, pero hoy en día se emplea principalmente para crear aleaciones resistentes a altas temperaturas y en biotecnología.","Produced by: Extraction and Refinery\nConsumed by: High Tech and Industrial\n\nCobalt, Co, atomic number 27. Melting point 1768K. Traditionally used as a blue colouring, but now mainly used for creating high temperature alloys. Also has biotech applications.","Produced by: Extraction and Refinery\nConsumed by: High Tech and Industrial\n\nCobalt, Co, atomic number 27. Melting point 1768K. Traditionally used as a blue colouring, but now mainly used for creating high temperature alloys. Also has biotech applications.","Производится: Перерабатывающая и Добывающая\nПотребляется: Высоко-технологичная и Промышленная\n\nКобальт, Со, атомный номер 27. Температура плавления — 1768 К. Температура плавления 1768 К. Традиционно использовался для создания синего пигмента, но теперь в основном применяется при изготовлении высокотемпературных сплавов. Также используется в биотехнологиях.","产出于：开采与精炼\n消耗于：高科技与工业\n\n钴，Co，原子序数27，熔点1768开尔文。传统上被用作一种蓝色颜料，但现在主要用于制造高温合金。也有生物科技上的用途。"
"material.commodity.description.coffee","Produced by: Agricultural\nConsumed by: All except Agricultural\n\nA good source of caffeine to fuel the creative economies. Many attempts have been made to supplant it but all inevitably fail. Some claim the archaic ritual of grinding beans is a key part of the experience.","","Produktion: Landwirtschaft\nNachfrage: Alle außer Landwirtschaft\n\nEine effektive Quelle für den täglichen Koffeinbedarf zum Erhalt der kreativen Fähigkeiten. Alle Versuche der Substituierung sind bis heute fehlgeschlagen. In einigen Kreisen zählt das archaisch anmutende Ritual des Bohnenmahlens als bedeutender Teil der Konsumerfahrung.","Producido por: Agrícola\nConsumido por: Todos, excepto Agrícola\n\nUna buena fuente de cafeína para impulsar economías creativas. Se han realizado varios intentos para suplantarlo pero, inevitablemente, todos han fallado. Algunos afirman que el ritual arcaico de moler granos es una parte clave de la experiencia.","Produced by: Agricultural\nConsumed by: All except Agricultural\n\nA good source of caffeine to fuel the creative economies. Many attempts have been made to supplant it but all inevitably fail. Some claim the archaic ritual of grinding beans is a key part of the experience.","Produced by: Agricultural\nConsumed by: All except Agricultural\n\nA good source of caffeine to fuel the creative economies. Many attempts have been made to supplant it but all inevitably fail. Some claim the archaic ritual of grinding beans is a key part of the experience.","Производится: Сельско-хозяйственная\nПотребляется: Все остальные\n\nОтличный источник кофеина для творческих личностей. Было предпринято много попыток заменить кофе, но ни одна из них не увенчалась успехом. Некоторые считают, что древний ритуал дробления зёрен — это неотъемлемая часть удовольствия.","产出于：农业\n消耗于：农业之外所有\n\n一种咖啡因的优秀来源，用于驱动那些创造性经济。许多替代它的尝试全部不可避免地失败了。有些人声称那原始的研磨咖啡豆的仪式是其体验的关键。"
"material.commodity.description.coltan","Produced by: Extraction\nConsumed by: Refinery\n\nColtan is a mixture of columbite and tantalite, both valuable tantalum ores. Useful in capacitors throughout history for many high tech and electronic devices.","","Produced by: Extraction\nConsumed by: Refinery\n\nColtan is a mixture of columbite and tantalite, both valuable tantalum ores. Useful in capacitors throughout history for many high tech and electronic devices.","Producido por: Extracción\nConsumido por: Refinería\n\nEl coltán es una mezcla de columbita y tantalita, ambos minerales del tantalio muy valorados. Históricamente se ha usado en condensadores para muchos dispositivos electrónicos y de alta tecnología.","Produced by: Extraction\nConsumed by: Refinery\n\nColtan is a mixture of columbite and tantalite, both valuable tantalum ores. Useful in capacitors throughout history for many high tech and electronic devices.","Produced by: Extraction\nConsumed by: Refinery\n\nColtan is a mixture of columbite and tantalite, both valuable tantalum ores. Useful in capacitors throughout history for many high tech and electronic devices.","Производится: Добывающая\nПотребляется: Перерабатывающая\n\nКолтан — смесь колумбита и танталита, ценных танталовых руд. Широко применяется при изготовлении проводников для высокотехнологичных и электронных устройств. ","产出于：开采\n消耗于：精炼\n\n钶钽铁矿是铌铁矿和钽铁矿的混合物，两者都是珍贵的钽矿石。从古到今一直是高科技与电子设施中有用的电容器材料。"
"material.commodity.description.combatstabilisers","Produced by: High Tech\nConsumed by: Everywhere except High Tech\n\nIllegal in most markets., Biological agents used to sustain and heal injured humans in combat. Combat stabilisers allow recipients to continue to function despite unimaginable amounts of pain. Some cultures consider they encourage the glorification of combat, and so are illegal.","","Produced by: High Tech\nConsumed by: Everywhere except High Tech\n\nIllegal in most markets., Biological agents used to sustain and heal injured humans in combat. Combat stabilisers allow recipients to continue to function despite unimaginable amounts of pain. Some cultures consider they encourage the glorification of combat, and so are illegal.","Producido por: Alta Tecnología\nConsumido por: Todos, excepto Alta Tecnología\nIlegal en la mayoría de mercados\n\nAgentes biológicos utilizados para estabilizar y curar a seres humanos que han sido heridos en combate y mantenerlos en la batalla a pesar del inimaginable dolor. Algunas culturas consideran que generan enaltecimiento al combate y por lo tanto son ilegales en muchos mercados.","Produced by: High Tech\nConsumed by: Everywhere except High Tech\n\nIllegal in most markets., Biological agents used to sustain and heal injured humans in combat. Combat stabilisers allow recipients to continue to function despite unimaginable amounts of pain. Some cultures consider they encourage the glorification of combat, and so are illegal.","Produced by: High Tech\nConsumed by: Everywhere except High Tech\n\nIllegal in most markets., Biological agents used to sustain and heal injured humans in combat. Combat stabilisers allow recipients to continue to function despite unimaginable amounts of pain. Some cultures consider they encourage the glorification of combat, and so are illegal.","Производится: Высоко-технологичные в Анархиях\nПотребляется: Все остальные\n\nБиологические препараты для лечения ран и поддерживания боеспособности солдат, даже несмотря на сильнейшую боль. В некоторых культурах считается, что боевые стабилизаторы способствуют героизации насилия, а потому торговля им запрещена.","产出于：高科技\n消耗于：高科技之外所有\n\n在大多数市场中非法。用于维持和治愈战斗中受伤的人类的生物制剂。Combat stabiliser能让受助者忍耐难以想象的疼痛而继续行动。有些文化认为它们鼓励战斗的荣耀，并因此是违法的。"
"material.commodity.description.comercialsamples","An assortment of materials, often marketing related, and are of little value on the open market.","","An assortment of materials, often marketing related, and are of little value on the open market.","Surtido de materiales, normalmente relacionados con el marketing, pero de poco valor en el mercado.","An assortment of materials, often marketing related, and are of little value on the open market.","An assortment of materials, often marketing related, and are of little value on the open market.","Разнообразные предметы, часто маркетингового толка. На свободном рынке особой ценности не имеют.","各种各样通常与市场相关的材料，在公开市场上价值甚微。"
"material.commodity.description.computercomponents","Produced by: Industrial\nConsumed by: High Tech and Military\n\nIndustrially mass-produced computer components and electronic devices, regulators, storage, distribution boards, spares. Wherever there are computers, there are computers that have gone wrong and need a spare part.","","Produced by: Industrial\nConsumed by: High Tech and Military\n\nIndustrially mass-produced computer components and electronic devices, regulators, storage, distribution boards, spares. Wherever there are computers, there are computers that have gone wrong and need a spare part.","Producido por: Industrial\nConsumido por: Alta Tecnología y Militar\n\nProducción en masa de piezas, reguladores, sistemas de almacenamiento, tableros de distribución y repuestos. Dondequiera que haya equipamiento informático, hay dispositivos que pueden necesitar un recambio.","Produced by: Industrial\nConsumed by: High Tech and Military\n\nIndustrially mass-produced computer components and electronic devices, regulators, storage, distribution boards, spares. Wherever there are computers, there are computers that have gone wrong and need a spare part.","Produced by: Industrial\nConsumed by: High Tech and Military\n\nIndustrially mass-produced computer components and electronic devices, regulators, storage, distribution boards, spares. Wherever there are computers, there are computers that have gone wrong and need a spare part.","Производится: Промышленная\nПотребляется: Высоко-технологичная и Военная\n\nКомпоненты вычислительных машин и электронные устройства, регуляторы, устройства хранения, распределительные щиты, запчасти. Компьютеры неизбежно ломаются, а значит, запчасти всегда в цене.","产出于：工业\n消耗于：高科技与军事\n\n工业化大规模生产的计算机部件和电子设备，调节器，存储设备，配电板，备用部件。无论哪里，只要有计算机，就总会有出了问题并需要备用部件的那一台。"
"material.commodity.description.conductivefabrics","Produced by: Refinery\nConsumed by: High Tech and Industrial\n\nThese fabrics allow for current to be passed through them in order to build cloth-set circuitry for wearable technology.","","Produced by: Refinery\nConsumed by: High Tech and Industrial\n\nThese fabrics allow for current to be passed through them in order to build cloth-set circuitry for wearable technology.","Producido por: Refinería\nConsumido por: Industrial y Alta Tecnología\n\nEstos tejidos permiten el paso de la corriente a través de ellos y la confección de tejidos con circuitería para tecnología vestible.","Produced by: Refinery\nConsumed by: High Tech and Industrial\n\nThese fabrics allow for current to be passed through them in order to build cloth-set circuitry for wearable technology.","Produced by: Refinery\nConsumed by: High Tech and Industrial\n\nThese fabrics allow for current to be passed through them in order to build cloth-set circuitry for wearable technology.","Производится: Перерабатывающая\nПотребляется: Высоко-технологичная и Промышленная\n\nДанная ткань проводит электричество, что позволяет использовать её для создания предметов одежды со встроенными электросхемами.","产出于：精炼\n消耗于：高科技与工业\n\n这些布料能让电流穿过它们以制造可穿戴科技产品中基于服装的电路。"
